applicant_id,annual_income,loan_amount,credit_score,employment_type,loan_purpose,debt_to_income,credit_utilization,repayment_history_score,num_late_payments,default_actual,default_probability,credit_risk_score,risk_band,decision
APP021329,120000.0,35763.0,826,salaried,home_loan,0.298,0.143,100.0,0,0,0.0005,900,Very Low,Auto-Approve
APP006915,120000.0,459908.0,444,freelance,auto_loan,3.8326,0.0919,86.2,1,1,0.9525,329,Very High,Decline
APP032843,120000.0,378940.0,501,self_employed,home_loan,3.1578,0.3239,89.05,1,1,0.9734,316,Very High,Decline
APP035536,120000.0,549488.0,879,salaried,personal_loan,4.5791,0.2864,100.0,1,0,0.0917,845,Very Low,Auto-Approve
APP023481,120000.0,533121.0,508,salaried,auto_loan,4.4427,0.2555,89.4,1,1,0.9409,335,Very High,Decline
APP030036,120000.0,222565.0,714,salaried,personal_loan,1.8547,0.1838,87.7,1,0,0.043,874,Very Low,Auto-Approve
APP022813,165809.0,117641.0,464,freelance,personal_loan,0.7095,0.2656,81.2,2,1,0.5185,589,High,Decline
APP019853,177434.0,753108.0,524,freelance,home_loan,4.2445,0.188,96.2,0,1,0.9781,313,Very High,Decline
APP003937,178796.0,658992.0,417,self_employed,home_loan,3.6857,0.3332,84.85,1,1,0.9586,325,Very High,Decline
APP004713,120000.0,453116.0,698,salaried,auto_loan,3.776,0.1704,98.9,1,0,0.3911,665,Medium,Manual Review
APP047666,120000.0,115305.0,359,business_owner,home_loan,0.9609,0.3391,81.95,1,0,0.455,627,High,Decline
APP000274,120000.0,57492.0,594,self_employed,personal_loan,0.4791,0.2991,99.7,0,0,0.008,895,Very Low,Auto-Approve
APP032352,120000.0,55754.0,778,salaried,personal_loan,0.4646,0.0758,90.9,1,0,0.002,899,Very Low,Auto-Approve
APP018155,120000.0,394367.0,369,business_owner,auto_loan,3.2864,0.377,82.45,1,1,0.8997,360,Very High,Decline
APP005337,144473.0,520246.0,779,self_employed,personal_loan,3.601,0.1492,96.95,2,1,0.2618,743,Medium,Manual Review
APP030914,134161.0,406417.0,775,freelance,personal_loan,3.0293,0.2764,100.0,1,0,0.0907,846,Very Low,Auto-Approve
APP048206,120000.0,508647.0,842,self_employed,home_loan,4.2387,0.2775,100.0,0,0,0.0739,856,Very Low,Auto-Approve
APP043942,120000.0,79115.0,528,salaried,personal_loan,0.6593,0.0824,84.4,0,0,0.1733,796,Low,Approve
APP021547,351670.0,139024.0,368,business_owner,education,0.3953,0.3555,82.4,1,0,0.1572,806,Low,Approve
APP035519,120000.0,109991.0,569,salaried,education,0.9166,0.1431,92.45,1,0,0.0129,892,Very Low,Auto-Approve
APP017180,284579.0,552737.0,808,self_employed,personal_loan,1.9423,0.7577,100.0,1,0,0.0174,890,Very Low,Auto-Approve
APP033803,120000.0,528644.0,445,salaried,home_loan,4.4054,0.1035,86.25,1,1,0.9507,330,Very High,Decline
APP002207,120000.0,356024.0,730,salaried,home_loan,2.9669,0.1542,94.5,2,0,0.018,889,Very Low,Auto-Approve
APP042113,120000.0,80432.0,406,salaried,business,0.6703,0.2764,84.3,1,0,0.1675,799,Low,Approve
APP001666,120000.0,250162.0,800,salaried,home_loan,2.0847,0.2566,100.0,1,0,0.0018,899,Very Low,Auto-Approve
APP023642,120000.0,51803.0,414,freelance,personal_loan,0.4317,0.1728,60.7,1,1,0.9438,334,Very High,Decline
APP048290,120000.0,523938.0,695,self_employed,personal_loan,4.3662,0.0981,100.0,0,0,0.2507,750,Medium,Manual Review
APP038796,120000.0,257524.0,425,salaried,personal_loan,2.146,0.3556,85.25,1,0,0.6009,539,High,Decline
APP019675,120000.0,453915.0,846,salaried,home_loan,3.7826,0.1919,100.0,1,0,0.0513,869,Very Low,Auto-Approve
APP032657,494455.0,1618544.0,719,self_employed,home_loan,3.2734,0.4314,99.95,1,0,0.1797,792,Low,Approve
APP012305,181357.0,125830.0,591,salaried,education,0.6938,0.223,99.55,0,0,0.0132,892,Very Low,Auto-Approve
APP031024,120000.0,305692.0,354,self_employed,personal_loan,2.5474,0.3649,69.7,3,1,0.8686,379,Very High,Decline
APP046820,322238.0,455539.0,543,salaried,business,1.4137,0.4452,67.15,1,1,0.8536,388,Very High,Decline
APP008163,120000.0,153107.0,348,salaried,home_loan,1.2759,0.2559,75.4,2,1,0.8583,385,Very High,Decline
APP000136,126967.0,373716.0,309,salaried,business,2.9434,0.4436,67.45,1,1,0.4309,641,Medium,Manual Review
APP035312,157899.0,610965.0,610,salaried,auto_loan,3.8693,0.3979,100.0,0,1,0.487,608,High,Decline
APP022669,120000.0,376028.0,885,business_owner,business,3.1336,0.1823,100.0,1,0,0.0578,865,Very Low,Auto-Approve
APP038768,120000.0,551956.0,714,business_owner,education,4.5996,0.5118,93.7,2,0,0.7769,434,Very High,Decline
APP009718,134053.0,277033.0,618,self_employed,auto_loan,2.0666,0.1318,100.0,0,0,0.0678,859,Very Low,Auto-Approve
APP049285,120000.0,241886.0,683,salaried,personal_loan,2.0157,0.334,100.0,0,0,0.0039,898,Very Low,Auto-Approve
APP039303,120000.0,81304.0,680,salaried,personal_loan,0.6775,0.6226,98.0,1,0,0.0099,894,Very Low,Auto-Approve
APP030672,174436.0,444263.0,878,freelance,business,2.5469,0.0997,95.9,1,0,0.0041,898,Very Low,Auto-Approve
APP041073,188253.0,632825.0,319,business_owner,home_loan,3.3616,0.3135,85.95,0,1,0.8668,380,Very High,Decline
APP030459,197960.0,788842.0,398,freelance,auto_loan,3.9849,0.2113,89.9,0,1,0.954,328,Very High,Decline
APP035935,120000.0,285165.0,385,business_owner,home_loan,2.3764,0.0911,77.25,2,1,0.6995,480,Very High,Decline
APP049404,120000.0,442499.0,898,self_employed,home_loan,3.6875,0.2216,100.0,0,0,0.1243,825,Low,Approve
APP015999,120000.0,443860.0,657,self_employed,business,3.6988,0.1057,78.85,0,1,0.8445,393,Very High,Decline
APP038991,147985.0,676736.0,377,salaried,education,4.573,0.2171,82.85,1,1,0.9595,324,Very High,Decline
APP009234,120000.0,474176.0,561,business_owner,auto_loan,3.9515,0.5295,86.05,2,1,0.961,323,Very High,Decline
APP031211,141771.0,595494.0,486,salaried,personal_loan,4.2004,0.4022,88.3,1,1,0.959,325,Very High,Decline
APP023367,120000.0,518615.0,339,salaried,home_loan,4.3218,0.0948,74.95,0,1,0.98,312,Very High,Decline
APP034091,120000.0,306067.0,614,salaried,business,2.5506,0.2492,100.0,0,0,0.0327,880,Very Low,Auto-Approve
APP026625,168278.0,437884.0,508,self_employed,business,2.6021,0.1752,83.4,2,0,0.7286,463,Very High,Decline
APP042905,120000.0,221894.0,741,salaried,education,1.8491,0.3455,100.0,1,0,0.009,895,Very Low,Auto-Approve
APP049290,120000.0,93481.0,454,freelance,personal_loan,0.779,0.1361,92.7,0,0,0.1355,819,Low,Approve
APP044066,120000.0,456948.0,763,freelance,home_loan,3.8079,0.3759,100.0,1,1,0.0537,868,Very Low,Auto-Approve
APP045895,120000.0,491262.0,476,salaried,auto_loan,4.0938,0.1739,57.8,0,1,0.9943,303,Very High,Decline
APP021498,120000.0,568859.0,325,salaried,auto_loan,4.7405,0.567,80.25,1,1,0.9545,327,Very High,Decline
APP049268,121171.0,297752.0,386,self_employed,education,2.4573,0.3105,83.3,1,1,0.4325,641,Medium,Manual Review
APP002878,238076.0,958546.0,356,salaried,personal_loan,4.0262,0.2424,81.8,1,1,0.9619,323,Very High,Decline
APP020574,120000.0,590311.0,428,salaried,personal_loan,4.9193,0.1223,67.4,0,1,0.9955,303,Very High,Decline
APP010862,120000.0,253323.0,895,self_employed,education,2.111,0.447,96.75,1,0,0.0026,898,Very Low,Auto-Approve
APP019040,120000.0,178494.0,451,salaried,business,1.4875,0.5301,92.55,0,0,0.8839,370,Very High,Decline
APP016994,312741.0,1087645.0,797,salaried,education,3.4778,0.6069,100.0,1,0,0.2362,758,Low,Approve
APP026552,120000.0,382299.0,308,self_employed,personal_loan,3.1858,0.186,61.4,2,1,0.9971,302,Very High,Decline
APP025951,120000.0,430498.0,741,salaried,personal_loan,3.5875,0.0653,100.0,0,0,0.1397,816,Low,Approve
APP045036,120000.0,182811.0,832,salaried,business,1.5234,0.0158,100.0,0,0,0.0015,899,Very Low,Auto-Approve
APP040070,120000.0,245131.0,638,self_employed,personal_loan,2.0428,0.4142,100.0,0,0,0.0397,876,Very Low,Auto-Approve
APP026287,120000.0,77636.0,598,salaried,auto_loan,0.647,0.4117,99.9,0,0,0.0103,894,Very Low,Auto-Approve
APP040184,120000.0,488293.0,643,salaried,personal_loan,4.0691,0.0079,84.15,1,1,0.8436,394,Very High,Decline
APP010656,310637.0,746639.0,495,self_employed,personal_loan,2.4036,0.1812,94.75,0,1,0.5804,552,High,Decline
APP002819,120000.0,245307.0,668,self_employed,auto_loan,2.0442,0.229,91.4,0,0,0.0473,872,Very Low,Auto-Approve
APP020768,120000.0,94989.0,839,business_owner,home_loan,0.7916,0.448,99.95,2,0,0.0032,898,Very Low,Auto-Approve
APP041195,236534.0,287558.0,723,salaried,auto_loan,1.2157,0.1556,94.15,2,0,0.0468,872,Very Low,Auto-Approve
APP003269,120000.0,49398.0,862,salaried,auto_loan,0.4116,0.1708,100.0,0,0,0.0008,900,Very Low,Auto-Approve
APP012867,132451.0,304560.0,634,salaried,personal_loan,2.2994,0.5359,100.0,0,0,0.2925,725,Medium,Manual Review
APP044938,120000.0,70799.0,750,salaried,auto_loan,0.59,0.2765,100.0,0,0,0.0081,895,Very Low,Auto-Approve
APP000257,151323.0,279363.0,623,salaried,personal_loan,1.8461,0.1403,71.15,3,0,0.1616,803,Low,Approve
APP016879,120000.0,127885.0,440,salaried,auto_loan,1.0657,0.2866,80.0,0,1,0.6305,522,High,Decline
APP024215,120000.0,127661.0,845,salaried,home_loan,1.0638,0.5384,94.25,1,0,0.0017,899,Very Low,Auto-Approve
APP045100,120000.0,70412.0,815,self_employed,business,0.5868,0.3414,100.0,1,0,0.0009,899,Very Low,Auto-Approve
APP033880,120000.0,593262.0,752,salaried,home_loan,4.9439,0.1066,100.0,1,0,0.2316,761,Low,Approve
APP003966,120000.0,99549.0,806,freelance,home_loan,0.8296,0.4188,100.0,0,0,0.0014,899,Very Low,Auto-Approve
APP043233,120000.0,116818.0,421,business_owner,personal_loan,0.9735,0.0939,91.05,0,0,0.1728,796,Low,Approve
APP014529,120000.0,298004.0,687,salaried,personal_loan,2.4834,0.1191,100.0,0,0,0.0092,895,Very Low,Auto-Approve
APP021092,194166.0,500267.0,446,salaried,business,2.5765,0.1074,44.3,6,1,0.9656,321,Very High,Decline
APP016856,120000.0,184876.0,743,salaried,personal_loan,1.5406,0.3779,89.15,1,0,0.0106,894,Very Low,Auto-Approve
APP024406,125127.0,252973.0,517,salaried,personal_loan,2.0217,0.5626,95.85,0,1,0.5892,546,High,Decline
APP030381,120000.0,461989.0,486,salaried,personal_loan,3.8499,0.1988,70.3,0,1,0.9903,306,Very High,Decline
APP018314,120000.0,210427.0,303,salaried,personal_loan,1.7536,0.0534,85.15,0,0,0.4259,644,Medium,Manual Review
APP027042,225904.0,506984.0,410,self_employed,personal_loan,2.2442,0.2411,84.5,1,0,0.3275,704,Medium,Manual Review
APP019711,120000.0,256268.0,415,salaried,auto_loan,2.1356,0.4174,78.75,2,1,0.5224,587,High,Decline
APP015603,180607.0,48255.0,574,self_employed,auto_loan,0.2672,0.327,92.7,1,0,0.0103,894,Very Low,Auto-Approve
APP049397,228398.0,904700.0,780,salaried,auto_loan,3.9611,0.214,97.0,0,0,0.1104,834,Low,Approve
APP009268,146296.0,663617.0,714,self_employed,home_loan,4.5361,0.2423,100.0,0,0,0.2946,723,Medium,Manual Review
APP022306,120000.0,496272.0,855,business_owner,home_loan,4.1356,0.3512,100.0,1,0,0.0563,866,Very Low,Auto-Approve
APP002235,120000.0,108867.0,568,salaried,auto_loan,0.9072,0.1023,86.4,0,0,0.068,859,Very Low,Auto-Approve
APP046017,213770.0,196372.0,833,self_employed,home_loan,0.9186,0.2291,87.65,4,0,0.0123,893,Very Low,Auto-Approve
APP006168,120000.0,205525.0,521,salaried,home_loan,1.7127,0.2237,84.05,2,1,0.7088,475,Very High,Decline
APP017670,653488.0,168698.0,645,salaried,personal_loan,0.2581,0.6253,100.0,0,0,0.0471,872,Very Low,Auto-Approve
APP005445,339351.0,261657.0,580,business_owner,personal_loan,0.7711,0.1484,93.0,1,0,0.0083,895,Very Low,Auto-Approve
APP023608,120000.0,334624.0,543,self_employed,education,2.7885,0.0643,97.15,0,1,0.6128,532,High,Decline
APP036814,120000.0,198908.0,345,salaried,home_loan,1.6576,0.1464,81.25,1,0,0.3807,672,Medium,Manual Review
APP048754,120000.0,27815.0,462,salaried,home_loan,0.2318,0.3292,93.1,0,0,0.0584,865,Very Low,Auto-Approve
APP013299,143405.0,454011.0,402,salaried,personal_loan,3.1659,0.1639,84.1,1,1,0.9284,343,Very High,Decline
APP043771,143026.0,120161.0,883,salaried,auto_loan,0.8401,0.2959,100.0,1,0,0.0029,898,Very Low,Auto-Approve
APP043654,223649.0,379693.0,731,business_owner,home_loan,1.6977,0.4506,94.55,2,0,0.0164,890,Very Low,Auto-Approve
APP009120,141271.0,566801.0,837,self_employed,business,4.0122,0.1612,100.0,0,0,0.0552,867,Very Low,Auto-Approve
APP019772,126390.0,494738.0,896,salaried,business,3.9144,0.0466,100.0,1,0,0.0316,881,Very Low,Auto-Approve
APP011930,154875.0,572784.0,361,salaried,business,3.6984,0.1904,76.05,2,1,0.9789,313,Very High,Decline
APP008479,120000.0,112789.0,606,salaried,personal_loan,0.9399,0.6804,82.3,3,0,0.5024,599,High,Decline
APP044914,120000.0,38169.0,550,salaried,personal_loan,0.3181,0.2033,97.5,0,0,0.0218,887,Very Low,Auto-Approve
APP040677,120000.0,441004.0,503,salaried,personal_loan,3.675,0.0507,71.15,2,1,0.9944,303,Very High,Decline
APP010832,139382.0,327457.0,735,salaried,home_loan,2.3494,0.2967,100.0,0,0,0.0059,896,Very Low,Auto-Approve
APP046504,207348.0,610564.0,656,self_employed,auto_loan,2.9446,0.1766,90.8,2,0,0.0746,855,Very Low,Auto-Approve
APP031807,133610.0,120827.0,809,business_owner,auto_loan,0.9043,0.0829,100.0,0,0,0.0017,899,Very Low,Auto-Approve
APP046462,120000.0,234141.0,380,salaried,personal_loan,1.9512,0.463,83.0,1,1,0.4003,660,Medium,Manual Review
APP043653,120000.0,207397.0,770,salaried,personal_loan,1.7283,0.3726,90.5,1,0,0.0071,896,Very Low,Auto-Approve
APP018969,120000.0,141912.0,842,salaried,auto_loan,1.1826,0.1686,100.0,0,0,0.0032,898,Very Low,Auto-Approve
APP036345,120000.0,235517.0,380,salaried,personal_loan,1.9626,0.3388,83.0,1,0,0.2465,752,Low,Approve
APP018390,129917.0,455780.0,437,salaried,home_loan,3.5082,0.1547,91.85,0,0,0.9547,327,Very High,Decline
APP014495,173382.0,393375.0,408,self_employed,education,2.2688,0.3159,72.4,1,1,0.6539,508,Very High,Decline
APP019035,120000.0,281896.0,783,self_employed,education,2.3491,0.3204,100.0,0,0,0.0032,898,Very Low,Auto-Approve
APP044480,120687.0,253366.0,739,salaried,auto_loan,2.0994,0.2495,100.0,0,0,0.0086,895,Very Low,Auto-Approve
APP048866,120000.0,376273.0,615,salaried,auto_loan,3.1356,0.216,94.75,1,0,0.5508,570,High,Decline
APP025910,120000.0,254425.0,615,business_owner,business,2.1202,0.0399,94.75,1,0,0.0189,889,Very Low,Auto-Approve
APP021966,183410.0,145805.0,807,freelance,education,0.795,0.334,98.35,0,0,0.0043,897,Very Low,Auto-Approve
APP048864,154372.0,632416.0,561,self_employed,personal_loan,4.0967,0.2048,62.05,2,1,0.9885,307,Very High,Decline
APP012403,120000.0,450061.0,857,freelance,business,3.7505,0.3277,100.0,1,1,0.1599,804,Low,Approve
APP024342,120000.0,45974.0,689,self_employed,home_loan,0.3831,0.0898,92.45,0,0,0.0037,898,Very Low,Auto-Approve
APP013486,140688.0,609852.0,403,salaried,business,4.3348,0.6552,72.15,3,1,0.9962,302,Very High,Decline
APP036810,120000.0,313370.0,733,salaried,personal_loan,2.6114,0.2093,94.65,0,0,0.016,890,Very Low,Auto-Approve
APP028292,120000.0,142250.0,374,salaried,home_loan,1.1854,0.2727,88.7,0,0,0.0962,842,Very Low,Auto-Approve
APP045388,245433.0,193894.0,479,salaried,education,0.79,0.2386,87.95,1,0,0.0966,842,Very Low,Auto-Approve
APP025478,135449.0,194113.0,438,salaried,home_loan,1.4331,0.3882,85.9,1,1,0.2666,740,Medium,Manual Review
APP039092,120000.0,581973.0,878,business_owner,auto_loan,4.8498,0.1656,100.0,1,0,0.0312,881,Very Low,Auto-Approve
APP006569,121629.0,51242.0,620,self_employed,business,0.4213,0.3657,100.0,0,0,0.014,892,Very Low,Auto-Approve
APP038437,128431.0,123243.0,404,self_employed,auto_loan,0.9596,0.0506,84.2,1,0,0.327,704,Medium,Manual Review
APP037048,186021.0,687978.0,632,salaried,education,3.6984,0.0585,95.6,1,1,0.5358,579,High,Decline
APP028713,174258.0,77358.0,645,salaried,home_loan,0.4439,0.2918,100.0,0,0,0.0059,896,Very Low,Auto-Approve
APP038948,120000.0,232164.0,587,salaried,home_loan,1.9347,0.1965,93.35,1,0,0.0109,893,Very Low,Auto-Approve
APP045182,120000.0,361197.0,600,business_owner,personal_loan,3.01,0.2516,88.0,2,1,0.8166,410,Very High,Decline
APP018866,293536.0,479215.0,747,business_owner,business,1.6326,0.3493,100.0,1,0,0.0032,898,Very Low,Auto-Approve
APP031356,120000.0,127973.0,864,freelance,home_loan,1.0664,0.0143,100.0,0,0,0.0074,896,Very Low,Auto-Approve
APP048562,242600.0,627337.0,559,self_employed,home_loan,2.5859,0.1648,91.95,1,0,0.092,845,Very Low,Auto-Approve
APP037103,120000.0,59541.0,568,freelance,home_loan,0.4962,0.2352,74.4,2,0,0.1662,800,Low,Approve
APP037879,120000.0,483671.0,668,business_owner,auto_loan,4.0306,0.1238,97.4,1,0,0.4143,651,Medium,Manual Review
APP049975,787284.0,1933671.0,466,salaried,personal_loan,2.4561,0.4013,93.3,0,0,0.3189,709,Medium,Manual Review
APP028573,120000.0,147243.0,544,salaried,education,1.227,0.3601,91.2,1,0,0.4724,617,High,Decline
APP004867,120000.0,156172.0,449,salaried,personal_loan,1.3014,0.3441,86.45,1,0,0.094,844,Very Low,Auto-Approve
APP029486,120000.0,574704.0,736,salaried,home_loan,4.7892,0.1372,100.0,1,1,0.1663,800,Low,Approve
APP016223,125449.0,360372.0,569,self_employed,personal_loan,2.8727,0.4828,68.45,3,1,0.745,453,Very High,Decline
APP023178,120000.0,373358.0,547,salaried,business,3.1113,0.2019,85.35,0,1,0.9285,343,Very High,Decline
APP021746,340171.0,1179824.0,365,self_employed,personal_loan,3.4683,0.2667,88.25,0,1,0.9667,320,Very High,Decline
APP049435,120000.0,385175.0,404,self_employed,home_loan,3.2098,0.3906,84.2,1,1,0.9442,333,Very High,Decline
APP042090,160543.0,641526.0,357,self_employed,personal_loan,3.996,0.5622,69.85,1,1,0.9892,306,Very High,Decline
APP004804,120000.0,355934.0,647,salaried,auto_loan,2.9661,0.1383,90.35,0,1,0.1333,820,Low,Approve
APP037012,176607.0,374254.0,837,salaried,home_loan,2.1191,0.35,100.0,1,0,0.0023,899,Very Low,Auto-Approve
APP010204,120000.0,130933.0,398,business_owner,personal_loan,1.0911,0.0889,77.9,0,1,0.1576,805,Low,Approve
APP020207,127547.0,541997.0,415,salaried,education,4.2494,0.1692,84.75,1,1,0.9417,335,Very High,Decline
APP048266,120000.0,36492.0,747,salaried,auto_loan,0.3041,0.0332,100.0,0,0,0.0029,898,Very Low,Auto-Approve
APP021560,120000.0,94005.0,506,business_owner,home_loan,0.7834,0.4769,83.3,0,0,0.2237,766,Low,Approve
APP000334,120000.0,574032.0,473,salaried,personal_loan,4.7836,0.1199,93.65,0,1,0.9336,340,Very High,Decline
APP040200,120000.0,78920.0,455,salaried,personal_loan,0.6577,0.3994,62.75,3,0,0.8359,398,Very High,Decline
APP023730,120000.0,264126.0,693,salaried,auto_loan,2.2011,0.2565,100.0,0,0,0.0219,887,Very Low,Auto-Approve
APP033275,120000.0,245745.0,823,salaried,auto_loan,2.0479,0.1822,100.0,1,0,0.0019,899,Very Low,Auto-Approve
APP020867,120000.0,562723.0,737,salaried,education,4.6894,0.4355,100.0,0,1,0.4346,639,Medium,Manual Review
APP006085,120000.0,45393.0,469,self_employed,personal_loan,0.3783,0.2722,93.45,0,0,0.1622,803,Low,Approve
APP024506,156385.0,435854.0,331,self_employed,personal_loan,2.7871,0.0962,80.55,1,1,0.6608,504,Very High,Decline
APP044525,120000.0,232076.0,456,self_employed,business,1.934,0.0621,74.8,1,1,0.705,477,Very High,Decline
APP013834,120000.0,487406.0,897,salaried,personal_loan,4.0617,0.714,100.0,2,0,0.3635,682,Medium,Manual Review
APP000122,120000.0,476972.0,592,salaried,personal_loan,3.9748,0.3125,87.6,0,1,0.8923,365,Very High,Decline
APP026242,172144.0,760333.0,658,salaried,auto_loan,4.4168,0.0795,100.0,0,1,0.2874,728,Medium,Manual Review
APP038067,120000.0,304368.0,701,business_owner,personal_loan,2.5364,0.2615,81.05,2,0,0.1221,827,Low,Approve
APP015799,131381.0,71794.0,658,salaried,education,0.5465,0.4848,100.0,0,0,0.0017,899,Very Low,Auto-Approve
APP030596,133665.0,162061.0,484,self_employed,personal_loan,1.2124,0.093,88.2,1,0,0.1512,809,Low,Approve
APP025140,160589.0,295285.0,746,salaried,home_loan,1.8388,0.4984,100.0,1,0,0.007,896,Very Low,Auto-Approve
APP046890,120000.0,350883.0,737,salaried,business,2.924,0.5476,100.0,1,0,0.0273,884,Very Low,Auto-Approve
APP019182,249369.0,1130246.0,694,self_employed,personal_loan,4.5324,0.3531,86.7,1,1,0.3868,668,Medium,Manual Review
APP028580,120000.0,457918.0,343,freelance,personal_loan,3.816,0.5671,87.15,0,1,0.9945,303,Very High,Decline
APP013830,120000.0,380362.0,808,salaried,auto_loan,3.1697,0.1833,100.0,0,0,0.0396,876,Very Low,Auto-Approve
APP032717,120000.0,361692.0,815,salaried,home_loan,3.0141,0.4234,68.75,1,1,0.794,424,Very High,Decline
APP036888,120000.0,598999.0,560,salaried,auto_loan,4.9917,0.4414,74.0,2,0,0.8985,361,Very High,Decline
APP038032,212923.0,836161.0,546,salaried,auto_loan,3.9271,0.1485,85.3,0,1,0.928,343,Very High,Decline
APP003389,120000.0,551990.0,676,self_employed,auto_loan,4.5999,0.3198,91.8,2,1,0.3874,668,Medium,Manual Review
APP006967,120000.0,498778.0,876,salaried,home_loan,4.1565,0.1257,100.0,1,0,0.0488,871,Very Low,Auto-Approve
APP044418,120000.0,567587.0,788,salaried,auto_loan,4.7299,0.2398,97.4,0,0,0.1309,821,Low,Approve
APP015447,120000.0,75699.0,343,salaried,personal_loan,0.6308,0.1822,87.15,0,0,0.0824,851,Very Low,Auto-Approve
APP043956,120000.0,376980.0,656,salaried,home_loan,3.1415,0.2952,100.0,0,0,0.1211,827,Low,Approve
APP038596,120000.0,78592.0,453,self_employed,home_loan,0.6549,0.2344,92.65,0,0,0.2689,739,Medium,Manual Review
APP037914,120000.0,87301.0,517,salaried,auto_loan,0.7275,0.2022,95.85,0,0,0.0852,849,Very Low,Auto-Approve
APP027141,120000.0,379534.0,318,self_employed,auto_loan,3.1628,0.1417,61.9,2,1,0.986,308,Very High,Decline
